# TILEID RA DEC N
2115	178.63	-7.99	18420
2163	268.36	33.59	14655
2343	357.30	0.00	18652
2344	354.60	0.00	18663
2345	351.91	0.00	18648
2347	346.56	0.00	18637
2349	332.35	-12.32	17572
2350	338.61	0.00	18635
2351	330.67	-7.31	18669
2352	329.84	-4.80	18677
2353	330.61	0.00	18655
2354	331.95	-2.66	18715
2355	334.63	-2.71	18656
2356	337.28	-2.71	18686
2357	339.92	-2.71	18659
2358	342.56	-2.70	18684
2359	345.22	-2.70	18698
2360	347.89	-2.69	18659
2361	350.56	-2.68	18701
2362	353.25	-2.68	18692
2363	355.95	-2.67	18694
2364	358.65	-2.67	18701
2371	335.41	-12.69	16670
2372	334.54	-10.19	18685
2373	333.68	-7.69	18673
2374	332.83	-5.19	18698
2375	335.66	-5.33	18669
2376	338.39	-5.37	18679
2377	341.09	-5.38	18705
2378	343.78	-5.38	18679
2379	346.47	-5.38	18702
2380	349.16	-5.37	18693
2381	351.86	-5.35	18676
2382	354.57	-5.34	18689
2383	357.28	-5.34	18685
2384	0.00	-5.33	18708
2390	338.41	-12.94	18546
2391	337.49	-10.42	18697
2392	336.58	-7.89	18687
2393	339.41	-7.98	18667
2394	342.18	-8.02	18683
2395	344.93	-8.03	17525
2396	347.66	-8.03	18660
2397	350.40	-8.02	18669
2398	353.14	-8.01	18694
2399	355.88	-8.00	18667
2400	358.63	-7.99	18649
2406	341.37	-13.09	16272
2407	340.39	-10.55	18685
2408	343.23	-10.61	18688
2409	346.04	-10.64	18718
2410	348.84	-10.65	18682
2411	351.63	-10.65	18696
2412	354.42	-10.64	18706
2413	357.21	-10.63	18700
2414	0.00	-10.63	18696
2419	344.28	-13.18	17285
2420	347.16	-13.23	18684
2421	350.02	-13.25	18678
2422	352.88	-13.25	18676
2423	355.73	-13.25	18647
2424	358.58	-13.24	18408
2448	271.64	33.59	14361
2723	182.70	0.00	18660
2724	185.40	0.00	18635
2725	188.09	0.00	18628
2726	204.97	19.88	18702
2727	193.44	0.00	18643
2728	206.78	14.84	18677
2729	207.65	12.32	18680
2730	201.39	0.00	18627
2731	209.33	7.31	18684
2732	210.16	4.80	18667
2733	209.39	0.00	18644
2734	208.05	2.66	18682
2735	205.37	2.71	18658
2736	202.72	2.71	18679
2737	200.08	2.71	18668
2738	197.44	2.70	18689
2739	194.78	2.70	18696
2740	192.11	2.69	18659
2741	189.44	2.68	18692
2742	186.75	2.68	18689
2743	184.05	2.67	18672
2744	181.35	2.67	18673
2745	198.63	27.77	18685
2746	199.74	25.26	18667
2747	200.80	22.74	18693
2748	201.80	20.23	18700
2749	202.77	17.71	18690
2750	203.69	15.20	18696
2751	204.59	12.69	18683
2752	205.46	10.19	18671
2753	206.32	7.69	18672
2754	207.17	5.19	18666
2755	204.34	5.33	18681
2756	201.61	5.37	18678
2757	198.91	5.38	18661
2758	196.22	5.38	18675
2759	193.53	5.38	18702
2760	190.84	5.37	18694
2761	188.14	5.35	18683
2762	185.43	5.34	18677
2763	182.72	5.34	18674
2764	180.00	5.33	18691
2765	196.45	25.49	18663
2766	197.58	22.99	18688
2767	198.65	20.48	18685
2768	199.67	17.97	18683
2769	200.64	15.46	18672
2770	201.59	12.94	18687
2771	202.51	10.42	18699
2772	203.42	7.89	18702
2773	200.59	7.98	18681
2774	197.82	8.02	18676
2775	195.07	8.03	18680
2776	192.34	8.03	18671
2777	189.60	8.02	18680
2778	186.86	8.01	18654
2779	184.12	8.00	18668
2780	181.37	7.99	18665
2781	193.17	25.65	18708
2782	194.38	23.16	18700
2783	195.52	20.66	18721
2784	196.60	18.15	18716
2785	197.63	15.63	18696
2786	198.63	13.09	18686
2787	199.61	10.55	18671
2788	196.77	10.61	18695
2789	193.96	10.64	18695
2790	191.16	10.65	18672
2791	188.37	10.65	18697
2792	185.58	10.64	18697
2793	182.79	10.63	18685
2794	180.00	10.63	18712
2795	191.18	23.27	18695
2796	192.40	20.78	18674
2797	193.55	18.26	18671
2798	194.66	15.73	18677
2799	195.72	13.18	18679
2800	192.84	13.23	18667
2801	189.98	13.25	18676
2802	187.12	13.25	18666
2803	184.27	13.25	18660
2804	181.42	13.24	18667
2805	187.98	23.34	18692
2806	189.29	20.85	18718
2807	190.53	18.33	18701
2808	191.70	15.79	18689
2809	188.77	15.82	18694
2810	185.84	15.83	18686
2811	182.92	15.83	18691
2812	180.00	15.83	18691
2813	186.19	20.88	18713
2814	187.51	18.36	18700
2815	184.50	18.38	18722
2816	181.50	18.38	18715
2817	183.09	20.90	18710
2913	199.76	32.52	18671
2914	198.56	35.02	7169
2932	194.90	35.21	2647
2933	196.22	32.75	18678
2934	197.46	30.26	18670
2935	162.54	30.26	18671
2936	163.78	32.75	18555
2937	165.10	35.21	2866
2952	192.65	32.89	16301
2953	193.99	30.45	18705
2954	195.26	27.98	18692
2955	166.01	30.45	18704
2956	167.35	32.89	16518
2968	189.05	32.97	18637
2969	190.51	30.56	18705
2970	191.88	28.12	18727
2971	168.12	28.12	18701
2972	169.49	30.56	18710
2973	170.95	32.97	13114
