# TILEID RA DEC NSKY NBADSKY NSTD NSCIENCE NPOTENTIAL SKY0 SKY1 SKY2 SKY3  SKY4 SKY5  SKY6 SKY7 SKY8 SKY9 STD0 STD1 STD2 STD3  STD4 STD5  STD6 STD7 STD8 STD9
1208	253.47	25.82	400	39	100	4460	50060	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
6490	241.79	19.39	400	230	100	4270	50400	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
18523	267.53	18.82	404	95	100	4397	47998	40	40	40	42	42	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
2751	204.59	12.69	400	0	100	4499	52463	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
18909	5.96	5.41	401	3	100	4496	49402	40	40	40	41	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
18871	11.33	0.07	400	0	100	4500	53421	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
20506	206.50	32.12	400	82	100	4418	51476	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
2400	358.53	-7.99	400	22	100	4478	48039	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
3887	230.82	16.60	400	0	100	4500	50612	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
24311	252.92	14.46	405	374	100	4117	42037	40	40	40	41	44	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
28748	225.12	-0.07	400	1	100	4499	46568	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
11123	146.66	27.94	400	0	100	4500	52650	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
14972	189.02	-8.05	400	12	100	4486	53027	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
13428	33.47	18.97	234	4002	53	695	23791	9	40	40	40	40	0	0	0	22	43	4	10	8	10	6	2	2	0	4	7	
28519	178.13	20.79	400	17	100	4483	47974	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
8764	185.87	23.34	400	0	100	4500	52584	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
14283	195.69	5.33	400	0	100	4500	56413	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
17230	236.32	9.10	400	0	100	4500	50126	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
9597	126.51	-3.07	400	2	100	4498	51692	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
25849	194.29	13.15	400	0	100	4500	46931	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
13901	343.25	-5.34	408	672	100	3813	44033	40	40	40	40	42	42	44	40	40	40	10	10	10	10	10	10	10	10	10	10	
11523	247.68	1.46	400	33	100	4467	53982	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
23073	338.00	24.64	459	988	100	3444	37158	42	55	51	45	51	46	45	40	44	40	10	10	10	10	10	10	10	10	10	10	
570	24.34	-5.33	400	0	100	4500	52951	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
301	32.96	-13.82	400	0	100	4500	52842	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
6832	12.97	28.13	461	539	98	3895	41745	40	41	46	41	41	45	52	51	49	55	8	10	10	10	10	10	10	10	10	10	
1846	122.76	29.95	400	88	100	4411	48587	40	40	40	40	40	40	40	40	40	40	10	10	10	10	10	10	10	10	10	10	
22850	354.47	15.89	477	102	100	4319	46589	61	69	43	40	47	46	50	40	41	40	10	10	10	10	10	10	10	10	10	10	
